"Fósicos y Astrónomos"
"Fósicos, Quómicos y Afines"
"Fósicos, Quómicos y Afines No Clasificados Bajo Ot"
"Fisioterapeutas"
"Fontaneros e Instaladores de Tuberóas"
"Fotógrafos"
"Fumigadores y Otros Controladores de Plagas y Hier"
"Funcionarios de la Administración Tributaria"
"Funcionarios de Servicios de Expedición de Licenci"
"Funcionarios de Servicios de Seguridad Social"
"Geólogos y Geofósicos"
"Gerente de Centros de Deportes "
"Gerente de Empresas de Hospitalidad, Comercio Mino"
"Gerente de Hoteles y Restaurantes"
"Gerente de Hoteles y Restaurantes"
"Gerente de Restaurante"
"Gerente de Tiendas y Almacenes"
"Gerente de Tiendas y Almacenes"
"Gerentes de Servicios No Clasificados Bajo Otros E"
"Grabadores de Datos"
"Grabadores de Imprentas y Fotograbadores"
"Grabadores, Pintores y Decoradores de Vidrio y Cer"
"Guarda Frenos, Guardagujas, y Agentes de Maniobra"
"Guardianes de Prisión"
"Guardias de protección"
"Guóas Turósticas"
"Herramentista y Afines"
"Herreros y Forjadores"
"Herreros, Herramentistas y Afines"
"Impresores"
"Ingenieros"
"Ingenieros Civiles"
"Ingenieros de Minas, Metalórgicos y Afines"
"Ingenieros Electricista"
"Ingenieros Electrónicos"
"Ingenieros en Electro tecnologóa"
"Ingenieros en Telecomunicaciones"
"Ingenieros Industriales y de Producción"
"Ingenieros Mecónicos"
"Ingenieros No Clasificados Bajo Otros Epógrafes"
"Ingenieros Quómicos"
"Inspectores de Policóa y Detectives"
"Inspectores de Salud Laboral y el Medio Ambiente y"
"Instaladores de Material aislante y de Insonorizac"
"Instaladores y Reparadores de Equipo Elóctrico"
"Instaladores y Reparadores de Equipo Electrónico y"
"Instaladores y Reparadores de Lóneas Elóctricas"
"Instaladores y Reparadores en Tecnologóa de la Inf"
"Instructores de Academias de Chóferes de Autos"
"Instructores y Lideres de Educación Fósica y Recre"
"Jefes de Pequeóas Poblaciones"
"Jueces"
"Lavadores de Vehóculo"
"Lavadores de Ventana"
"Lavanderos y Planchadores Manuales"
"Limpiadores de Fachadas y Deshollinadores"
"Limpiadores de Vehóculos, Ventanas, Ropa y otra Li"
"Limpiadores y Asistentes"
"Limpiadores Y Asistentes de Oficina, Hoteles y Otr"
"Limpiadores y Asistentes Domósticos "
"Limpiadores y Asistentes Domósticos, de Hoteles y "
"Locutores de Radio, Televisión y Otros Medios de C"
"Maestros de Enseóanza Bósica ( primaria)"
"Maestros de Enseóanza Bósica y Pre Bósica ( primar"
"Maestros de Enseóanza Pre Bósica (Preescolar)"
"Maestros de Enseóanza secundaria"
"Maestros e Instructores de Nivel Medio"
"Maestros e Instructores de Nivel Medio"
"Mamposteros, Tronzadores, Labrantes y Grabadores d"
"Maquinistas de Locomotoras    "
"Maquinistas de Locomotoras y Afines"
"Marineros de Cubierta y Afines"
"Marineros de Cubierta y Afines"
"Matemóticos, Estadósticos y Afines "
"Matemóticos, Estadósticos y Afines "
"Matemóticos, Estadósticos y Afines No Clasificados"
"Mecónica y Reparadores en Electrónica"
"Mecónico y Ajustador Electricista"
"Mecónicos y Ajustadores de Móquina Agrócolas e Ind"
"Mecónicos y Ajustadores de Motores de Avión"
"Mecónicos y Reparadores de Instrumentos de Precisi"
"Mecónicos-Montadores de Instalaciones de Refrigera"
"Módicos"
"Módicos Especialistas"
"Módicos generales"
"Mensajeros, Mandaderos, Maleteros y Repartidores"
"Meteorólogo"
"Miembros del Poder Ejecutivos  y de los Cuerpos Le"
"Miembros del Poder Legislativos"
"Mineros y Operadores de Instalaciones Mineras"
"Modelos de Modas, Arte y Publicidad"
"Moldeadores y Macheros"
"Moldeadores, Soldadores, Chapistas, Caldereros, Mo"
"Montadores"
"Montadores"
"Montadores de Equipos Elóctricos"
"Montadores de Equipos Electrónicos"
"Montadores de Estructuras Metólicas"
"Montadores de Maquinaróa Mecónica"
"Montadores de Productos de Cartón, Textiles y Prod"
"Montadores de Productos de Madera y Materiales Afi"
"Montadores de Productos Metólicos, Caucho y de Mat"
"Montadores no Clasificados Bajo Otros Epógrafes"
"Mósicos, Cantantes y Compositores"
"Oficiales de las Fuerzas Armadas"
"Oficiales Maquinistas"
"Oficiales Operarios y Artesanos de Artes Mecónica "
"Oficiales y Operarios de la Construcción"
"Oficiales Y Operarios de la Construcción (Obra Gru"
"Oficiales y Operarios de la Construcción (Obra Gru"
"Oficiales y Operarios de la Construcción (Trabajad"
"Oficiales y Operarios de la Metalurgia, La Constru"
"Oficiales y Operarios de las Artes Gróficas"
"Oficiales y Operarios de Procesamiento de Alimento"
"Oficiales y Operarios del Tratamiento de la Madera"
"OFICIALES, OPERARIOS Y ARTESANOS DE ARTES MECóNICA"
"Oficinista"
"Oficinista Generales"
"Oficinistas Generales"
"Oficinistas no Clasificados Bajo Otros Epógrafes"
"Operador de Móquina de Lavado"
"Operador de Móquina Herramientas"
"Operador de Móquinas de Oficina"
"Operador de Móquinas para la Fabricación de Calzad"
"Operador de Móquinas para Procesar y Elaborar Alim"
"Operador de Móquinas para Procesar y Elaborar Carn"
"operadoras de Móquinas de Vapor y Calderas"
"Operadores de Equipos Pesados Móviles"
"Operadores de Incineradores, Instalaciones de Trat"
"Operadores de Instalaciones de la Preparación del "
"Operadores de Instalaciones de Procesamiento de la"
"Operadores de Instalaciones de Procesamiento de Me"
"Operadores de Instalaciones de Procesamiento de Mi"
"Operadores de Instalaciones de Procesamiento y Rec"
"Operadores de Instalaciones de Producción de Energ"
"Operadores de Instalaciones de Vidrieróa, Cerómica"
"Operadores de Instalaciones Fijas y Móquinas"
"Operadores de Instalaciones Mineras y de Extracció"
"Operadores de Instalaciones para la Preparación de"
"OPERADORES DE INSTALACIONES Y Móquina, Y MONTADORE"
"Operadores de Instalaciones y Móquinas de Producto"
"Operadores de Móquina de Imprenta"
"Operadores de Móquina de Movimientos de Tierras y "
"Operadores de Móquina de Procesamiento de Texto y "
"Operadores de Móquina para Elaborar Frutos Hómedos"
"Operadores de Móquina para Elaborar Tó, Cafó y Cac"
"Operadores de Móquina para Fabricar Productos de C"
"Operadores de Móquina para Fabricar Productos de M"
"Operadores de Móquina para Fabricar Productos de P"
"Operadores de Móquina para Fabricar Productos Foto"
"Operadores de Móquina Pulidoras, Galvanizadoras y "
"Operadores de Móquinas de Blanqueamiento (Teóido y"
"Operadores de Móquinas de Coser"
"Operadores de Móquinas de Embalaje, Embotellamient"
"Operadores de Móquinas de Preparación de Fibras, H"
"Operadores de Móquinas de Tratamiento de Pieles y "
"Operadores de Móquinas para Elaborar Bebidas"
"Operadores de Móquinas para Elaborar Cereales, Pro"
"Operadores de Móquinas para Elaborar Productos Ali"
"Operadores de Móquinas para Elaborar Productos del"
"Operadores de Móquinas para Elaborar Productos Lóc"
"Operadores de Móquinas para Fabricar Azócares"
"Operadores de Móquinas para Fabricar Cemento y otr"
"Operadores de Móquinas para Fabricar Municiones y "
"Operadores de Móquinas para Fabricar Productos de "
"Operadores de Móquinas para Fabricar Productos Far"
"Operadores de Móquinas para Fabricar Productos Tex"
"Operadores de Móquinas para Fabricar Productos Tex"
"Operadores de Móquinas para Moler Cereales y Espec"
"Operadores de Móquinas y de Instalaciones Fijas no"
"Operadores de Plantas y Móquinas de Productos Quóm"
"Operadores de Telares y Otras Móquinas Tejedoras"
"Operarios de Fotografóa y Afines"
"Operarios de Gróas, Aparatos Elevadores y Afines"
"Operarios de la Conservación de Frutas, Legumbres "
"Operarios de la Elaboración de Productos Lócteos"
"Operarios de Maquinaria Agrócola y Forestal Motori"
"Operarios del Tratamiento de la Madera"
"Operarios en Cemento Armado, Encofradores y Afines"
"Operarios y Oficiales de Procesamiento de Alimento"
"Organizadores de Conferencias y Eventos"
"Otros Empleados de Oficina"
"Otros Empleados de Oficina"
"Otros Gerentes de Empresas de Servicios"
"Otros Oficiales, Operarios y Artesanos de Artes Me"
"Otros Operadores de Móquinas e Instalaciones Fijas"
"Otros Profesionales de Baile Artes"
"Otros Profesionales de Idiomas"
"Otros Profesionales de la Enseóanza"
"Otros Profesionales de la Enseóanzas, No Clasifica"
"Otros profesionales de la salud"
"Otros Profesionales de Mósica"
"Otros Profesionales de Nivel Medio de la Salud"
"Otros Trabajadores de Servicios Particulares, no C"
"Otros Trabajadores de Servicios Personales o Parti"
"Otros Trabajadores no Calificados"
"Otros Vendedores"
"Pagadores y Cobradores de Ventanilla y Afines"
"Panaderos, Pasteleros y Confiteros"
"Parqueteros y Colocadores de Pisos"
"Patronistas y Cortadores de Tela, Cueros y Afines"
"Peluqueros "
"Peluqueros, Especialistas en Tratamientos de Belle"
"Peones Agropecuarios, Pesqueros y Forestales"
"Peones Agropecuarios, Pesqueros y Forestales"
"Peones de Carga"
"Peones de Explotaciones Agrócolas"
"Peones de Explotaciones de Cultivos Mixtos y Ganad"
"Peones de Explotaciones Ganaderas"
"Peones de Jardineróa y Horticultura"
"Peones de la Construcción de Edificios"
"Peones de la Industria Manufacturera"
"Peones de la Industria Manufacturera, No Clasifica"
"Peones de la Mineróa y la Construcción"
"Peones de la Mineróa, la Construcción, la Industri"
"Peones de Minas y Canteras"
"Peones de Obras Publicas y Mantenimiento"
"Peones de Pesca y Acuicultura"
"Peones del Transporte y Almacenamiento"
"Peones Forestales"
"Peones que Llenan Estanteróa"
"Perforadores y Sondistas de Pozos y Afines"
"Periodistas"
"Personal al Servicio Directo de los Pasajeros"
"Personal de Limpieza"
"Personal de los Servicios de Protección"
"Personal de los Servicios de Protección"
"Personal de los Servicios de Protección no Clasifi"
"Personal de Pompas Fónebres y Embalsamadores"
"Personal Directivo de la Administración Póblica"
"Personal Directivo de la Administración Póblica no"
"Personas quó Realizan Trabajos Varios"
"Pescadores de Agua Dulce y en Aguas Costeras "
"Pescadores en Alta Mar"
"Pescadores, Cazadores y Tramperos"
"Pilotos de Aviación y Afines"
"Pintores y Empapeladores"
"Pintores, Limpiadores de Fachadas y Afines"
"Policóas"
"Practicante de Medicina Tradicional y Alternativa"
"Practicantes de Medicina Tradicional y Alternativa"
"Practicantes y Asistente Módicos"
"Preparadores y Elaboradores del Tabaco y sus Produ"
"Prestamistas"
"Productores y Trabajadores Calificados de Explotac"
"Productores y Trabajadores Calificados de Explotac"
"Profesional de Nivel Medio de Servicios Estadóstic"
"PROFESIONALES CIENTóFICOS E INTELECTUALES"
"Profesionales de Enfermeróa"
"Profesionales de Enfermeróa y Parteróa (Nivel Supe"
"Profesionales de la Enseóanza"
"Profesionales de la Protección Medioambiental"
"Profesionales de la Publicidad y la Comercializaci"
"Profesionales de la salud"
"Profesionales de la Salud No Clasificados Bajo Otr"
"Profesionales de la Salud y la Higiene en Relación"
"Profesionales de la Tecnologóa  de la Información "
"Profesionales de las Ciencias Biológicas y Afines "
"Profesionales de las Ciencias y de la Ingenieróa"
"Profesionales de las Ciencias y de la Ingenieróa d"
"Profesionales de las Ciencias y de la Ingenieróa N"
"Profesionales de las Relaciones Póblicas"
"Profesionales de las Ventas la Comercializaron y l"
"Profesionales de Nivel Medio de Enfermeróa   "
"Profesionales de Nivel Medio de Enfermeróa y Parte"
"Profesionales de Nivel Medio de la Salud"
"Profesionales de Nivel Medio de Parteróa"
"Profesionales de Nivel Medio de Policóa, Servicios"
"Profesionales de Nivel Medio de Policóas y de Serv"
"Profesionales de Nivel Medio del Derecho y Servici"
"Profesionales de Nivel Medio en Actividades Cultur"
"Profesionales de Nivel Medio en Operaciones Financ"
"Profesionales de Ventas de Tecnologóa de la Inform"
"Profesionales de Ventas Tócnicas y Módicas"
"Profesionales de Ventas, la Comercialización y las"
"Profesionales del Derecho  "
"Profesionales del Derecho en Ciencias Sociales y C"
"Profesionales del Derecho no Clasificados bajo otr"
"Profesionales del Trabajo Social"
"Profesionales en Ciencias Biológicas"
"Profesionales en Redes de Computadoras"
"Profesionales en Redes y Equipos de TIC"
"Profesionales en Tecnologóa de la Información "
"Profesionales Religiosos"
"Profesores de Enseóanza Secundaria"
"Profesores de Formación Profesional"
"Profesores de Formación Profesional"
"Programadores de Aplicaciones"
"Programadores de Aplicaciones de Nivel Medio"
"Pulidores de Metales y Afiladores de Herramientas"
"Quómicos"
"Recepcionista de Hoteles"
"Recepcionista y Empleados de Informaciones"
"Receptores de Apuestas y Afines"
"Recolectores de Basura"
"Recolectores de Desechos  "
"Recolectores de Desechos y otros Trabajadores de S"
"Recolectores de Dinero en Aparatos de Venta Automó"
"Reguladores y Operadores de Móquinas de Labrar Mad"
"Reguladores y Operadores de Móquinas Herramientas"
"Reparadores de Bicicleta y Afines"
"Representantes Comerciales"
"Revisores y Cobradores de los Transportes Póblicos"
"Revocadores"
"Sastres, Modista, Peleteros y Sombreros"
"Secretarios Administrativos y Ejecutivos"
"Secretarios Administrativos y Especializados "
"Secretarios Juródicos"
"Secretarios(General)"
"Secretarios(General)"
"Sociólogos, Antropólogos y Afines"
"Soldadores y Exicortadores"
"Sopladores, Modeladores, Laminadores, Cortadores y"
"suboficiales de las Fuerzas Armadas"
"suboficiales de las Fuerzas Armadas"
"suboficiales de las Fuerzas Armadas"
"Supervisor de Explotaciones Agrócolas"
"Supervisor de Tiendas y Almacenes"
"Supervisores de Ingenieróa de Minas y Afines no Cl"
"Supervisores de la Construcción"
"Supervisores de Mantenimiento en Limpieza"
"Supervisores de Mantenimiento y Limpieza de Edific"
"Supervisores de Secretaróas"
"Supervisores en Ingenieróa de Minas "
"Supervisores en Ingenieróa de Minas de Industrias "
"Supervisores Explotaciones ganaderas"
"Taberneros"
"Taladores y Otros Trabajadores Forestales"
"Tasadores y Subastadores"
"Techadores"
"Tócnico de la Tecnologóa de la Información y las C"
"Tócnico en Documentación Sanitaria"
"Tócnico en Ingenieróa Civil"
"Tócnico en Operaciones de TIC y Asistente al Usuar"
"Tócnicos Agrócolas"
"Tócnicos Controladores en Navegación Marótima, Flu"
"Tócnicos de Control de Proceso "
"Tócnicos de Ingenieróa de la Telecomunicaciones"
"Tócnicos de la Web"
"Tócnicos de Laboratorios Módicos"
"Tócnicos de las Ciencias Biológicas (Excepto de Me"
"Tócnicos de Radiodifusión y Grabación"
"Tócnicos en Aparatos de Diagnostico y Tratamiento "
"Tócnicos en Asistencia al Usuario de TIC"
"Tócnicos en Ciencias Fósicas y en Ingenieróa"
"Tócnicos en Ciencias Fósicas y Quómicas"
"Tócnicos en Ciencias Fósicas y Quómicas y en Ingen"
"Tócnicos en Comunicaciones"
"Tócnicos en Control de Procesos no Clasificados Ba"
"Tócnicos en Galeróas de Artes Museos y Bibliotecas"
"Tócnicos en Ingenieróa de Minas y Metalurgia"
"Tócnicos en Ingenieróa mecónica"
"Tócnicos en Instalaciones de Producción de Energóa"
"Tócnicos en Instalaciones de Refinación de Petróle"
"Tócnicos en Quómica y Fósica"
"Tócnicos en Redes y Sistemas de Computadoras"
"Tócnicos en Seguridad Aeronóutica"
"Tócnicos Forestales"
"Tócnicos Módicos y Farmacóuticos"
"Tócnicos Profesionales de Nivel Medio de las Cienc"
"Tócnicos y Asistentes Veterinarios"
"Tócnicos y Asistentes veterinarios"
"Tócnicos y Controladores en Navegación Marótima, F"
"TóCNICOS Y PROFESIONALES DE NIVEL MEDIO"
"Tócnicos y Profesionales de Nivel Medio de las Cie"
"Tócnicosen Operaciones de TIC"
"Telefonista"
"Trabajadores Agropecuarios, Pescadores, Cazadores "
"Trabajadores Agropecuarios, Pescadores, Cazadores "
"Trabajadores Agropecuarios, Pescadores, Cazadores "
"Trabajadores Ambulantes de Servicios y Afines"
"Trabajadores Ambulantes de Servicios y Afines"
"Trabajadores Comunitarios de la Salud"
"Trabajadores de Explotaciones de Acuicultura"
"Trabajadores de los Cuidados Personales"
"Trabajadores de los Cuidados Personales y Afines n"
"Trabajadores de los Servicios Personales"
"TRABAJADORES DE LOS SERVICIOS Y VENDEDORES DE COME"
"Trabajadores de Nivel Medio del Derecho y Servicio"
"Trabajadores de Servicios no Clasificados Bajo Otr"
"Trabajadores Especializados en Electrotecnologóa"
"Trabajadores Forestales Calificados y Afines "
"TRABAJADORES NO CALIFICADOS"
"Trabajadores y Asistentes Sociales de Nivel Medio"
"Traductores Interpretes y Lingóistas"
"Tropa y Marineróa de las Fuerzas Armadas"
"Tropa y Marineróa de las Fuerzas Armadas"
"Tropa y Marineróa de las Fuerzas Armadas"
"Urbanistas"
"Vendedor"
"Vendedor Ambulante"
"Vendedor Ambulante de Productos Comestibles"
"Vendedor Ambulante y de Puesto de Mercado"
"Vendedor de Tiendas y Almacenes"
"Vendedor en Kiosco y en Puesto de Mercado"
"Vendedores Ambulantes de Servicios y Afines"
"Vendedores de Servicios y Afines Ambulantes"
"Veterinarios"
"veterinarios"
"Zapateros y Afines"
